ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
SanPedro-63_jointaction-2,,SanPedro,63_jointaction,"paku,paːku",paːku,p aː k u,,shimelman2017,,,^ p aː k u $,SanPedro
SanPedro-64_limitative-1,,SanPedro,64_limitative,kama,kama,k a m a,,shimelman2017,,,^ k a m a $,SanPedro
SanPedro-65_locative-1,,SanPedro,65_locative,"pa,pi",pa,p a,,shimelman2017,,,^ p a $,SanPedro
SanPedro-65_locative-2,,SanPedro,65_locative,"pa,pi",pi,p i,,shimelman2017,,,^ p i $,SanPedro
SanPedro-66_middlevoice-1,,SanPedro,66_middlevoice,ku,ku,k u,U,shimelman2017,,,^ k u $,SanPedro
SanPedro-67_multiplepossessive-1,,SanPedro,67_multiplepossessive,sapa,sapa,s a p a,,shimelman2017,,,^ s a p a $,SanPedro
SanPedro-68_mutualbenefit-1,,SanPedro,68_mutualbenefit,puku,puku,p u k u,,shimelman2017,,,^ p u k u $,SanPedro
SanPedro-69_negation-1,,SanPedro,69_negation,chu,chu,tʃ u,,shimelman2017,,,^ ch u $,SanPedro
SanPedro-70_nominalizerna-1,,SanPedro,70_nominalizerna,na,na,n a,,shimelman2017,,,^ n a $,SanPedro
SanPedro-71_nonexhaustive-1,,SanPedro,71_nonexhaustive,kuna,kuna,k u n a,,shimelman2017,,,^ k u n a $,SanPedro
SanPedro-72_partnership-1,,SanPedro,72_partnership,masi,masi,m a s i,,shimelman2017,,,^ m a s i $,SanPedro
SanPedro-73_passiveaccidental-1,,SanPedro,73_passiveaccidental,ka,ka,k a,,shimelman2017,,,^ k a $,SanPedro
SanPedro-74_pasttense-1,,SanPedro,74_pasttense,rqa,rqa,ɾ q a,,shimelman2017,,,^ r q a $,SanPedro
SanPedro-75_perfect-1,,SanPedro,75_perfect,"sha,sa",sha,ʃ a,,shimelman2017,,,^ sh a $,SanPedro
SanPedro-75_perfect-2,,SanPedro,75_perfect,"sha,sa",sa,s a,,shimelman2017,,,^ s a $,SanPedro
SanPedro-76_perfectivizer-1,,SanPedro,76_perfectivizer,"sha,sa",sha,ʃ a,nmlz,shimelman2017,,,^ sh a $,SanPedro
SanPedro-76_perfectivizer-2,,SanPedro,76_perfectivizer,"sha,sa",sa,s a,nmlz,shimelman2017,,,^ s a $,SanPedro
SanPedro-77_plural-1,,SanPedro,77_plural,kuna,kuna,k u n a,,shimelman2017,,,^ k u n a $,SanPedro
SanPedro-78_possessive-1,,SanPedro,78_possessive,yuq,yuq,j o q,,shimelman2017,,,^ y uq $,SanPedro
SanPedro-79_prohibitive-1,,SanPedro,79_prohibitive,ama,ama,a m a,,shimelman2017,,,^ a m a $,SanPedro
SanPedro-80_proximaldemonstrative-1,,SanPedro,80_proximaldemonstrative,kay,kay,k a j,,shimelman2017,,,^ k a y $,SanPedro
SanPedro-81_purposive-1,,SanPedro,81_purposive,paq,paq,p a q,,shimelman2017,,,^ p a q $,SanPedro
SanPedro-82_reason-1,,SanPedro,82_reason,rayku,rayku,ɾ a j k u,,shimelman2017,,,^ r a y k u $,SanPedro
SanPedro-83_reciprocal-1,,SanPedro,83_reciprocal,"naku,naka",naku,n a k u,,shimelman2017,,,^ n a k u $,SanPedro
SanPedro-83_reciprocal-2,,SanPedro,83_reciprocal,"naku,naka",naka,n a k a,,shimelman2017,,,^ n a k a $,SanPedro
SanPedro-84_repetitive-1,,SanPedro,84_repetitive,pa,pa,p a,,shimelman2017,,,^ p a $,SanPedro
SanPedro-85_reportativepasttense-1,,SanPedro,85_reportativepasttense,shqa,shqa,ʃ q a,,shimelman2017,,,^ sh q a $,SanPedro
SanPedro-86_restrictive-1,,SanPedro,86_restrictive,lla,lla,ʎ a,,shimelman2017,,,^ ll a $,SanPedro
SanPedro-87_sequential-1,,SanPedro,87_sequential,taq,taq,t a q,,shimelman2017,,,^ t a q $,SanPedro
SanPedro-88_simulative-1,,SanPedro,88_simulative,tuku,tuku,t u k u,,shimelman2017,,,^ t u k u $,SanPedro
SanPedro-89_subordinatoradverbial-1,,SanPedro,89_subordinatoradverbial,shtin,shtin,ʃ t i n,,shimelman2017,,,^ sh t i n $,SanPedro
SanPedro-90_subordinatoridsub-1,,SanPedro,90_subordinatoridsub,shpa,shpa,ʃ p a,,shimelman2017,,,^ sh p a $,SanPedro
SanPedro-91_suboridnatordiffsub-1,,SanPedro,91_suboridnatordiffsub,pti,pti,p t i,,shimelman2017,,,^ p t i $,SanPedro
SanPedro-92_topic-1,,SanPedro,92_topic,qa,qa,q a,,shimelman2017,,,^ q a $,SanPedro
SanPedro-93_translocative-1,,SanPedro,93_translocative,"pu,pa",pu,p u,,shimelman2017,,,^ p u $,SanPedro
SanPedro-93_translocative-2,,SanPedro,93_translocative,"pu,pa",pa,p a,,shimelman2017,,,^ p a $,SanPedro
SanPedro-94_uninterruptedaction-1,,SanPedro,94_uninterruptedaction,ra,ra,ɾ a,,shimelman2017,,,^ r a $,SanPedro
SanPedro-95_urgent-1,,SanPedro,95_urgent,"ru,ra",ru,ɾ u,,shimelman2017,,,^ r u $,SanPedro
SanPedro-95_urgent-2,,SanPedro,95_urgent,"ru,ra",ra,ɾ a,,shimelman2017,,,^ r a $,SanPedro
SanPedro-96_verbalizer-1,,SanPedro,96_verbalizer,na,na,n a,some reciprocal action,shimelman2017,,,^ n a $,SanPedro
Santiagueno-1_1object-1,,Santiagueno,1_1object,wa,wa,w a,w can be ommited,juanatey2020,,,^ w a $,Santiagueno
Santiagueno-3_1plpossessor-1,,Santiagueno,3_1plpossessor,"ysh,ychis",ysh,j ʃ,inclusive,juanatey2020,,,^ y sh $,Santiagueno
Santiagueno-3_1plpossessor-2,,Santiagueno,3_1plpossessor,"ysh,ychis",ychis,j tʃ i s,inclusive,juanatey2020,,,^ y ch i s $,Santiagueno
Santiagueno-4_1plverbal-1,,Santiagueno,4_1plverbal,"ysh,nchis",ysh,j ʃ,inclusive,juanatey2020,,,^ y sh $,Santiagueno
Santiagueno-4_1plverbal-2,,Santiagueno,4_1plverbal,"ysh,nchis",nchis,n tʃ i s,inclusive,juanatey2020,,,^ n ch i s $,Santiagueno
Santiagueno-5_1plverbalconditional-1,,Santiagueno,5_1plverbalconditional,"yshman,nchisman",yshman,j ʃ m a n,inclusive,juanatey2020,,,^ y sh m a n $,Santiagueno
Santiagueno-5_1plverbalconditional-2,,Santiagueno,5_1plverbalconditional,"yshman,nchisman",nchisman,n tʃ i s m a n,inclusive,juanatey2020,,,^ n ch i s m a n $,Santiagueno
Santiagueno-6_1plverbalfuture-1,,Santiagueno,6_1plverbalfuture,"suysh,sunchis",suysh,s u j ʃ,inclusive,juanatey2020,,,^ s u y sh $,Santiagueno
Santiagueno-6_1plverbalfuture-2,,Santiagueno,6_1plverbalfuture,"suysh,sunchis",sunchis,s u n tʃ i s,inclusive,juanatey2020,,,^ s u n ch i s $,Santiagueno
Santiagueno-7_1spossessor-1,,Santiagueno,7_1spossessor,tanta-y,tanta-y,t a n t a + j,,juanatey2020,,,^ t a n t a - y $,Santiagueno
Santiagueno-208_1ssubject2sobject-1,,Santiagueno,208_1ssubject2sobject,"suyki,yki/su",suyki,s u j k i,,juanatey2020,,,^ s u y ki $,Santiagueno
Santiagueno-208_1ssubject2sobject-2,,Santiagueno,208_1ssubject2sobject,"suyki,yki/su",yki,j k i,,juanatey2020,,,^ y ki $,Santiagueno
Santiagueno-208_1ssubject2sobject-3,,Santiagueno,208_1ssubject2sobject,"suyki,yki/su",su,s u,,juanatey2020,,,^ s u $,Santiagueno
Santiagueno-8_1ssubject2sobjectfuture-1,,Santiagueno,8_1ssubject2sobjectfuture,"sqayki,susqayki/susaq",sqayki,s q a j k i,,juanatey2020,,,^ s qa y ki $,Santiagueno
Santiagueno-8_1ssubject2sobjectfuture-2,,Santiagueno,8_1ssubject2sobjectfuture,"sqayki,susqayki/susaq",susqayki,s u s q a j k i,,juanatey2020,,,^ s u s qa y ki $,Santiagueno
Santiagueno-8_1ssubject2sobjectfuture-3,,Santiagueno,8_1ssubject2sobjectfuture,"sqayki,susqayki/susaq",susaq,s u s a χ,,juanatey2020,,,^ s u s aq $,Santiagueno
Santiagueno-9_1sverbal-1,,Santiagueno,9_1sverbal,ka-ni,ka-ni,k a + n i,,juanatey2020,,,^ ka - n i $,Santiagueno
Santiagueno-10_1sverbalfuture-1,,Santiagueno,10_1sverbalfuture,saq,saq,s a χ,"infrequent, periphrastic future is preferred",juanatey2020,,,^ s aq $,Santiagueno
Santiagueno-11_2sconditional-1,,Santiagueno,11_2sconditional,nkiman,nkiman,ŋ k i m a n,,juanatey2020,,,^ nk i m a n $,Santiagueno
Santiagueno-12_2sobject-1,,Santiagueno,12_2sobject,su,su,s u,,juanatey2020,,,^ s u $,Santiagueno
Santiagueno-13_2spossessor-1,,Santiagueno,13_2spossessor,yki,yki,j k i,,juanatey2020,,,^ y ki $,Santiagueno
Santiagueno-14_2ssubject1sobject-1,,Santiagueno,14_2ssubject1sobject,wanki,wanki,w a ŋ k i,,juanatey2020,,,^ w a nk i $,Santiagueno
Santiagueno-15_2sverbal-1,,Santiagueno,15_2sverbal,nki,nki,ŋ k i,,juanatey2020,,,^ nk i $,Santiagueno
Santiagueno-16_3sfuture-1,,Santiagueno,16_3sfuture,nqa,nqa,ŋ q a,"infrequent, periphrastic future is preferred",juanatey2020,,,^ nq a $,Santiagueno
Santiagueno-17_3spossessor-1,,Santiagueno,17_3spossessor,n,n,n,,juanatey2020,,,^ n $,Santiagueno
Santiagueno-18_3ssubject1plobject-1,,Santiagueno,18_3ssubject1plobject,ayku,ayku,a j k u,,juanatey2020,,,^ a y ku $,Santiagueno
Santiagueno-19_3ssubject1sobject-1,,Santiagueno,19_3ssubject1sobject,wan,wan,w a n,,juanatey2020,,,^ w a n $,Santiagueno
Santiagueno-209_3ssubject2pobject-1,,Santiagueno,209_3ssubject2pobject,sun,sun,s u n,,juanatey2020,,,^ s u n $,Santiagueno
Santiagueno-21_3sverbal-1,,Santiagueno,21_3sverbal,n,n,n,,juanatey2020,,,^ n $,Santiagueno
Santiagueno-22_ablative-1,,Santiagueno,22_ablative,"manta,mant",manta,m a n t a,,juanatey2020,,,^ m a n t a $,Santiagueno
Santiagueno-22_ablative-2,,Santiagueno,22_ablative,"manta,mant",mant,m a n t,,juanatey2020,,,^ m a n t $,Santiagueno
Santiagueno-24_accusative-1,,Santiagueno,24_accusative,"t,ta",t,t,,juanatey2020,,,^ t $,Santiagueno
Santiagueno-24_accusative-2,,Santiagueno,24_accusative,"t,ta",ta,t a,,juanatey2020,,,^ t a $,Santiagueno
Santiagueno-25_additive-1,,Santiagueno,25_additive,pas,pas,p a s,,juanatey2020,,,^ p a s $,Santiagueno
Santiagueno-26_agentive-1,,Santiagueno,26_agentive,q,q,q,,juanatey2020,,,^ q $,Santiagueno
Santiagueno-27_benefactive-1,,Santiagueno,27_benefactive,paq,paq,p a χ,,juanatey2020,,,^ p aq $,Santiagueno
Santiagueno-123_categoricquestion-1,,Santiagueno,123_categoricquestion,taq,taq,t a χ,,juanatey2020,,,^ t aq $,Santiagueno
Santiagueno-28_causative-1,,Santiagueno,28_causative,chi,chi,tʃ i,,juanatey2020,,,^ ch i $,Santiagueno
Santiagueno-29_certainty-1,,Santiagueno,29_certainty,puni,puni,p u n i,"infrequent, only nominal",alderetes2001,,,^ p u n i $,Santiagueno
Santiagueno-31_comparative-1,,Santiagueno,31_comparative,ina,ina,i n a,,juanatey2020,,,^ i n a $,Santiagueno
Santiagueno-32_conditional-1,,Santiagueno,32_conditional,man,man,m a n,,juanatey2020,,,^ m a n $,Santiagueno
Santiagueno-34_dativeilative-1,,Santiagueno,34_dativeilative,"t,ta",t,t,,juanatey2020,,,^ t $,Santiagueno
Santiagueno-34_dativeilative-2,,Santiagueno,34_dativeilative,"t,ta",ta,t a,,juanatey2020,,,^ t a $,Santiagueno
Santiagueno-35_desirative-1,,Santiagueno,35_desirative,naa,naa,n a:,,juanatey2020,,,^ n aa $,Santiagueno
Santiagueno-37_diminutive-1,,Santiagueno,37_diminutive,"cha, illu, illa",cha,tʃ a,,juanatey2020,,,^ ch a $,Santiagueno
Santiagueno-37_diminutive-2,,Santiagueno,37_diminutive,"cha, illu, illa",illu,i ʒ u,,juanatey2020,,,^ i ll u $,Santiagueno
Santiagueno-37_diminutive-3,,Santiagueno,37_diminutive,"cha, illu, illa",illa,i ʒ a,,juanatey2020,,,^ i ll a $,Santiagueno
Santiagueno-38_discontinuative-1,,Santiagueno,38_discontinuative,na,na,n a,Adverbial particle,juanatey2020,,,^ n a $,Santiagueno
Santiagueno-39_disjunctive-1,,Santiagueno,39_disjunctive,chu,chu,tʃ u,,juanatey2020,,,^ ch u $,Santiagueno
Santiagueno-40_distaldemonstrative-1,,Santiagueno,40_distaldemonstrative,chaqay,chaqay,tʃ a χ a j,variation chaqa/chaqay,juanatey2020,,,^ ch aq a y $,Santiagueno
Santiagueno-42_durative-1,,Santiagueno,42_durative,chka,chka,tʃ k a,,juanatey2020,,,^ ch ka $,Santiagueno
Santiagueno-42_durative-2,,Santiagueno,42_durative,chka,chka,tʃ k a,,juanatey2020,,,^ ch ka $,Santiagueno
Santiagueno-43_emphatic-1,,Santiagueno,43_emphatic,á,á,a,"maybe a clitic, not sure",juanatey2020,,,^ á $,Santiagueno
Santiagueno-44_evidentialconjectural-1,,Santiagueno,44_evidentialconjectural,cha,cha,tʃ a,,juanatey2020,,,^ ch a $,Santiagueno
Santiagueno-45_evidentialdirect-1,,Santiagueno,45_evidentialdirect,mi,mi,m i,,juanatey2020,,,^ m i $,Santiagueno
Santiagueno-48_evidentialreportative-1,,Santiagueno,48_evidentialreportative,si,si,s i,,juanatey2020,,,^ s i $,Santiagueno
Santiagueno-49_exceptional-1,,Santiagueno,49_exceptional,yku,yku,j k u,,juanatey2020,,,^ y ku $,Santiagueno
Santiagueno-50_exclusive-1,,Santiagueno,50_exclusive,pura,pura,p u ɾ a,,juanatey2020,,,^ p u r a $,Santiagueno
Santiagueno-51_factive-1,,Santiagueno,51_factive,cha,cha,tʃ a,,alderetes2001,,,^ ch a $,Santiagueno
Santiagueno-52_frequentive-1,,Santiagueno,52_frequentive,ya,ya,j a,"infrequent, maybe loan from Spanish",alderetes2001,,,^ y a $,Santiagueno
Santiagueno-53_genitive-1,,Santiagueno,53_genitive,"p,pa",p,p,,juanatey2020,,,^ p $,Santiagueno
Santiagueno-53_genitive-2,,Santiagueno,53_genitive,"p,pa",pa,p a,,juanatey2020,,,^ p a $,Santiagueno
Santiagueno-54_imperative-1,,Santiagueno,54_imperative,y,y,j,,juanatey2020,,,^ y $,Santiagueno
Santiagueno-55_inceptive-1,,Santiagueno,55_inceptive,ri,ri,ɾ i,"Infrequent, periphrastic is prefered",juanatey2020,,,^ r i $,Santiagueno
Santiagueno-56_inchoative-1,,Santiagueno,56_inchoative,ya,ya,j a,,juanatey2020,,,^ y a $,Santiagueno
Santiagueno-58_infinitive-1,,Santiagueno,58_infinitive,y,y,j,,juanatey2020,,,^ y $,Santiagueno
Santiagueno-59_injunctive-1,,Santiagueno,59_injunctive,chun,chun,tʃ u n,,juanatey2020,,,^ ch u n $,Santiagueno
Santiagueno-60_instrumentalcomitative-1,,Santiagueno,60_instrumentalcomitative,an,an,a n,,juanatey2020,,,^ a n $,Santiagueno
Santiagueno-61_intensifier-1,,Santiagueno,61_intensifier,rqya,rqya,ɾ q j a,,juanatey2020,,,^ r q y a $,Santiagueno
Santiagueno-64_limitative-1,,Santiagueno,64_limitative,kama,kama,k a m a,,juanatey2020,,,^ ka m a $,Santiagueno
Santiagueno-65_locative-1,,Santiagueno,65_locative,"pi,p",pi,p i,,juanatey2020,,,^ p i $,Santiagueno
Santiagueno-65_locative-2,,Santiagueno,65_locative,"pi,p",p,p,,juanatey2020,,,^ p $,Santiagueno
Santiagueno-66_middlevoice-1,,Santiagueno,66_middlevoice,ku,ku,k u,,juanatey2020,,,^ ku $,Santiagueno
Santiagueno-67_multiplepossessive-1,,Santiagueno,67_multiplepossessive,sapa,sapa,s a p a,adjective,juanatey2020,,,^ s a p a $,Santiagueno
Santiagueno-69_negation-1,,Santiagueno,69_negation,chu,chu,tʃ u,"infrequent, impolite",juanatey2020,,,^ ch u $,Santiagueno
Santiagueno-70_nominalizerna-1,,Santiagueno,70_nominalizerna,na,na,n a,nmlz posterior,juanatey2020,,,^ n a $,Santiagueno
Santiagueno-71_nonexhaustive-1,,Santiagueno,71_nonexhaustive,ima,ima,i m a,"particle, postponed",juanatey2020,,,^ i m a $,Santiagueno
Santiagueno-72_partnership-1,,Santiagueno,72_partnership,masi,masi,m a s i,"Nominal lexeme, not a suffix",juanatey2020,,,^ m a s i $,Santiagueno
Santiagueno-74_pasttense-1,,Santiagueno,74_pasttense,ra,ra,ɾ a,only for first hand evidence,juanatey2020,,,^ r a $,Santiagueno
Santiagueno-76_perfectivizer-1,,Santiagueno,76_perfectivizer,sqa,sqa,s q a,nmlz anterior,juanatey2020,,,^ s qa $,Santiagueno
Santiagueno-77_plural-1,,Santiagueno,77_plural,"s,kuna",s,s,Variation according to word ending,juanatey2020,,,^ s $,Santiagueno
Santiagueno-77_plural-2,,Santiagueno,77_plural,"s,kuna",kuna,k u n a,Variation according to word ending,juanatey2020,,,^ ku n a $,Santiagueno
Santiagueno-78_possessive-1,,Santiagueno,78_possessive,yoq,yoq,j o χ,Variation according to word ending,juanatey2020,,,^ y oq $,Santiagueno
Santiagueno-79_prohibitive-1,,Santiagueno,79_prohibitive,ama,ama,a m a,,juanatey2020,,,^ a m a $,Santiagueno
Santiagueno-80_proximaldemonstrative-1,,Santiagueno,80_proximaldemonstrative,"ka,kay",ka,k a,,juanatey2020,,,^ ka $,Santiagueno
Santiagueno-80_proximaldemonstrative-2,,Santiagueno,80_proximaldemonstrative,"ka,kay",kay,k a j,,juanatey2020,,,^ ka y $,Santiagueno
Santiagueno-81_purposive-1,,Santiagueno,81_purposive,paq,paq,p a χ,,juanatey2020,,,^ p aq $,Santiagueno
Santiagueno-82_reason-1,,Santiagueno,82_reason,rayku,rayku,ɾ a j k u,,juanatey2020,,,^ r a y ku $,Santiagueno
Santiagueno-83_reciprocal-1,,Santiagueno,83_reciprocal,naku,naku,n a x u,,juanatey2020,,,^ n ak u $,Santiagueno
Santiagueno-83_reciprocal-2,,Santiagueno,83_reciprocal,naku,naku,n a x u,,juanatey2020,,,^ n ak u $,Santiagueno
Santiagueno-85_reportativepasttense-1,,Santiagueno,85_reportativepasttense,"sa,sqa",sa,s a,"-sa it's the most frequent, only used in periphrastic construction with auxiliar ka-; -sqa is reserved occasionally for 3SG and is not peiphrastic",juanatey2020,,,^ s a $,Santiagueno
Santiagueno-85_reportativepasttense-2,,Santiagueno,85_reportativepasttense,"sa,sqa",sqa,s q a,"-sa it's the most frequent, only used in periphrastic construction with auxiliar ka-; -sqa is reserved occasionally for 3SG and is not peiphrastic",juanatey2020,,,^ s qa $,Santiagueno
Santiagueno-86_restrictive-1,,Santiagueno,86_restrictive,lla,lla,ʒ a,,juanatey2020,,,^ ll a $,Santiagueno
Santiagueno-89_subordinatoradverbial-1,,Santiagueno,89_subordinatoradverbial,s,s,s,,juanatey2020,,,^ s $,Santiagueno
Santiagueno-90_subordinatoridsub-1,,Santiagueno,90_subordinatoridsub,spa,spa,s p a,,juanatey2020,,,^ s p a $,Santiagueno
Santiagueno-91_suboridnatordiffsub-1,,Santiagueno,91_suboridnatordiffsub,pti,pti,p t i,,juanatey2020,,,^ p t i $,Santiagueno
Santiagueno-92_topic-1,,Santiagueno,92_topic,qa,qa,q a,,juanatey2020,,,^ qa $,Santiagueno
Santiagueno-93_translocative-1,,Santiagueno,93_translocative,pu,pu,p u,,juanatey2020,,,^ p u $,Santiagueno
Tarma-1_1object-1,,Tarma,1_1object,ma,ma,m a,,adelaar1977,,,^ m a $,Tarma
Tarma-3_1plpossessor-1,,Tarma,3_1plpossessor,"nchi, nchik",nchi,n tʃ i,,adelaar1977,,,^ n ch i $,Tarma
Tarma-3_1plpossessor-2,,Tarma,3_1plpossessor,"nchi, nchik",nchik,n tʃ i k,,adelaar1977,,,^ n ch i k $,Tarma
Tarma-4_1plverbal-1,,Tarma,4_1plverbal,nchik,nchik,n tʃ i k,,adelaar1977,,,^ n ch i k $,Tarma
Tarma-5_1plverbalconditional-1,,Tarma,5_1plverbalconditional,chwan,chwan,tʃ w a n,,adelaar1977,,,^ ch w a n $,Tarma
Tarma-6_1plverbalfuture-1,,Tarma,6_1plverbalfuture,shun,shun,ʃ u n,,adelaar1977,,,^ sh u n $,Tarma
Tarma-7_1spossessor-1,,Tarma,7_1spossessor,tantaː,tantaː,t a n t aː/a + ø/a,,adelaar1977,,,^ tantaː $,Tarma
Tarma-167_1ssubject2sobject-1,,Tarma,167_1ssubject2sobject,q,q,q,,adelaar1977,,,^ q $,Tarma
Tarma-8_1ssubject2sobjectfuture-1,,Tarma,8_1ssubject2sobjectfuture,shayki,shayki,ʃ a j k i,,adelaar1977,,,^ sh a y k i $,Tarma
Tarma-9_1sverbal-1,,Tarma,9_1sverbal,kaː,kaː,k aː/a + ø/a,,adelaar1977,,,^ kaː $,Tarma
Tarma-10_1sverbalfuture-1,,Tarma,10_1sverbalfuture,shaq,shaq,ʃ a q,,adelaar1977,,,^ sh a q $,Tarma
Tarma-12_2sobject-1,,Tarma,12_2sobject,shu,shu,ʃ u,,adelaar1977,,,^ sh u $,Tarma
Tarma-13_2spossessor-1,,Tarma,13_2spossessor,yki,yki,i k i,,adelaar1977,,,^yk i $,Tarma
Tarma-14_2ssubject1sobject-1,,Tarma,14_2ssubject1sobject,mayki,mayki,m a j k i,,adelaar1977,,,^ m a y k i $,Tarma
Tarma-15_2sverbal-1,,Tarma,15_2sverbal,nki,nki,n k i,,adelaar1977,,,^ n k i $,Tarma
Tarma-16_3sfuture-1,,Tarma,16_3sfuture,nqa,nqa,n q a,,adelaar1977,,,^ n q a $,Tarma
Tarma-17_3spossessor-1,,Tarma,17_3spossessor,n,n,n,,adelaar1977,,,^ n $,Tarma
Tarma-21_3sverbal-1,,Tarma,21_3sverbal,n,n,n,,adelaar1977,,,^ n $,Tarma
Tarma-22_ablative-1,,Tarma,22_ablative,pita,pita,p i t a,,adelaar1977,,,^ p i t a $,Tarma
Tarma-24_accusative-1,,Tarma,24_accusative,ta,ta,t a,,adelaar1977,,,^ t a $,Tarma
Tarma-25_additive-1,,Tarma,25_additive,pis,pis,p i s,,adelaar1977,,,^ p i s $,Tarma
Tarma-210_adjectival-1,,Tarma,210_adjectival,basla,basla,b a s l a,no indication of meaning,adelaar1977,,,^ b a s l a $,Tarma
Tarma-26_agentive-1,,Tarma,26_agentive,q,q,q,,adelaar1977,,,^ q $,Tarma
Tarma-140_assimilative-1,,Tarma,140_assimilative,yupay,yupay,j u p a j,,adelaar1977,,,^ y u p a y $,Tarma
Tarma-27_benefactive-1,,Tarma,27_benefactive,paq,paq,p a q,,adelaar1977,,,^ p a q $,Tarma
Tarma-211_broadequational-1,,Tarma,211_broadequational,nuy,nuy,n u j,,adelaar1977,,,^ n u y $,Tarma
Tarma-123_categoricquestion-1,,Tarma,123_categoricquestion,taq,taq,t a q,,adelaar1977,,,^ t a q $,Tarma
Tarma-28_causative-1,,Tarma,28_causative,chi,chi,tʃ i,,adelaar1977,,,^ ch i $,Tarma
Tarma-30_cislocative-1,,Tarma,30_cislocative,mu,mu,m u,,adelaar1977,,,^ m u $,Tarma
Tarma-212_completive-1,,Tarma,212_completive,ku,ku,k u,used in combination with directional verbs (special use of middle voice?),adelaar1977,,,^ k u $,Tarma
Tarma-32_conditional-1,,Tarma,32_conditional,man,man,m a n,,adelaar1977,,,^ m a n $,Tarma
Tarma-33_continuative-1,,Tarma,33_continuative,raq,raq,ɾ a q,,adelaar1977,,,^ r a q $,Tarma
Tarma-34_dativeilative-1,,Tarma,34_dativeilative,man,man,m a n,named “allative”,adelaar1977,,,^ m a n $,Tarma
Tarma-35_desirative-1,,Tarma,35_desirative,na,na,n a,,adelaar1977,,,^ n a $,Tarma
Tarma-179_directionalinside-1,,Tarma,179_directionalinside,yu,yu,j u,,adelaar1977,,,^ y u $,Tarma
Tarma-181_directionaldown-1,,Tarma,181_directionaldown,rpu,rpu,ɾ p u,,adelaar1977,,,^ r p u $,Tarma
Tarma-182_directionalup-1,,Tarma,182_directionalup,rku,rku,ɾ k u,,adelaar1977,,,^ r k u $,Tarma
Tarma-119_distributive-1,,Tarma,119_distributive,cha,cha,tʃ a,,adelaar1977,,,^ ch a $,Tarma
Tarma-42_durative-1,,Tarma,42_durative,ya,ya,j a,,adelaar1977,,,^ y a $,Tarma
Tarma-43_emphatic-1,,Tarma,43_emphatic,ri,ri,ɾ i,,adelaar1977,,,^ r i $,Tarma
Tarma-213_equalsize-1,,Tarma,213_equalsize,chikan,chikan,tʃ i k a n,"two nouns equal in size, sometimes chigasaq as well",adelaar1977,,,^ ch i k a n $,Tarma
Tarma-44_evidentialconjectural-1,,Tarma,44_evidentialconjectural,chi,chi,tʃ i,,adelaar1977,,,^ ch i $,Tarma
Tarma-45_evidentialdirect-1,,Tarma,45_evidentialdirect,mi,mi,m i,,adelaar1977,,,^ m i $,Tarma
Tarma-48_evidentialreportative-1,,Tarma,48_evidentialreportative,si,si,s i,,adelaar1977,,,^ s i $,Tarma
Tarma-214_experimentalaction-1,,Tarma,214_experimentalaction,chaːri,chaːri,tʃ aː ɾ i,,adelaar1977,,,^ ch aː r i $,Tarma
Tarma-51_factive-1,,Tarma,51_factive,cha,cha,tʃ a,,adelaar1977,,,^ ch a $,Tarma
Tarma-53_genitive-1,,Tarma,53_genitive,pa,pa,p a,,adelaar1977,,,^ p a $,Tarma
Tarma-186_hesitatingaction-1,,Tarma,186_hesitatingaction,ykacha,ykacha,i k a tʃ a,,adelaar1977,,,^yk a ch a $,Tarma
Tarma-54_imperative-1,,Tarma,54_imperative,y,y,j,,adelaar1977,,,^ y $,Tarma
Tarma-55_inceptive-1,,Tarma,55_inceptive,ri,ri,ɾ i,some pluralizing attested?,adelaar1977,,,^ r i $,Tarma
Tarma-56_inchoative-1,,Tarma,56_inchoative,ya,ya,j a,,adelaar1977,,,^ y a $,Tarma
Tarma-57_inclusive-1,,Tarma,57_inclusive,bura,bura,b u ɾ a,“reciprocal”,adelaar1977,,,^ b u r a $,Tarma
Tarma-58_infinitive-1,,Tarma,58_infinitive,y,y,j,,adelaar1977,,,^ y $,Tarma
Tarma-59_injunctive-1,,Tarma,59_injunctive,chun,chun,tʃ u n,,adelaar1977,,,^ ch u n $,Tarma
Tarma-60_instrumentalcomitative-1,,Tarma,60_instrumentalcomitative,wan,wan,w a n,,adelaar1977,,,^ w a n $,Tarma
Tarma-194_interruptedaction-1,,Tarma,194_interruptedaction,tya,tya,t j a,,adelaar1977,,,^ t y a $,Tarma
Tarma-63_jointaction-1,,Tarma,63_jointaction,paku,paku,p a k u,,adelaar1977,,,^ p a k u $,Tarma
Tarma-63_jointaction-2,,Tarma,63_jointaction,"paku,paːku",paku,p a k u,,adelaar1977,,,^ p a k u $,Tarma
Tarma-63_jointaction-3,,Tarma,63_jointaction,"paku,paːku",paːku,p aː k u,,adelaar1977,,,^ p aː k u $,Tarma
Tarma-64_limitative-1,,Tarma,64_limitative,kama,kama,k a m a,,adelaar1977,,,^ k a m a $,Tarma
Tarma-65_locative-1,,Tarma,65_locative,chu,chu,tʃ u,,adelaar1977,,,^ ch u $,Tarma
Tarma-215_looklike-1,,Tarma,215_looklike,nya,nya,n j a,look like a donkey,adelaar1977,,,^ n y a $,Tarma
Tarma-66_middlevoice-1,,Tarma,66_middlevoice,ku,ku,k u,,adelaar1977,,,^ k u $,Tarma
